8,Jun-09,2009,June,6,2.002,0.001,,,,,,,,
15,Jun-09,2009,June,6,8.271,0.397,8.684,1.219,0.140334715185015,#REF!,#REF!,,,
6,Jul-09,2009,July,7,9.710,0.173,,,,,,,,
8,Jul-09,2009,July,7,1.663,0.001,,,,,,,,
15,Jul-09,2009,July,7,12.876,0.447,8.083,0.207,0.0256092993525506,#REF!,#REF!,,,
6,Aug-09,2009,August,8,8.406,0.001,,,,,,,,
8,Aug-09,2009,August,8,3.997,0.001,,,,,,,,
15,Aug-09,2009,August,8,4.354,0.001,5.586,0.001,0.000179023691591574,#REF!,#REF!,,,
6,Sep-09,2009,September,9,15.342,0.001,,,,,,,,
8,Sep-09,2009,September,9,3.021,0.001,,,,,,,,
15,Sep-09,2009,September,9,5.685,0.001,8.016,0.001,0.000124750499001996,#REF!,#REF!,,,
6,Oct-09,2009,October,10,7.211,0.119,,,,,,,,
8,Oct-09,2009,October,10,1.180,0.001,,,,,,,,
15,Oct-09,2009,October,10,5.542,0.001,4.644,0.040,0.00868441111031364,#REF!,#REF!,,,
6,Nov-09,2009,November,11,3.515,0.001,,,,,,,,
8,Nov-09,2009,November,11,2.919,0.001,,,,,,,,
15,Nov-09,2009,November,11,3.758,0.001,3.397,0.001,0.000294338697017268,#REF!,#REF!,,,
6,Dec-09,2009,December,12,2.840,0.020,,,,,,,,
8,Dec-09,2009,December,12,2.510,0.001,,,,,,,,
15,Dec-09,2009,December,12,1.820,0.001,2.390,0.007,0.00306831241283124,#REF!,#REF!,,,
6,Jan-10,2010,January,1,4.999,0.000,,,,,,,,
8,Jan-10,2010,January,1,5.905,0.000,,,,,,,,
15,Jan-10,2010,January,1,4.796,0.000,5.233,0.000,0,#REF!,#REF!,,,
6,Feb-10,2010,February,2,12.963,0.000,,,,,,,,
8,Feb-10,2010,February,2,6.078,0.000,,,,,,,,
15,Feb-10,2010,February,2,6.551,0.000,8.531,0.000,0,#REF!,#REF!,,,
6,Mar-10,2010,March,3,6.138,0.000,,,,,,,,
8,Mar-10,2010,March,3,6.196,0.000,,,,,,,,
15,Mar-10,2010,March,3,6.107,0.000,6.147,0.000,0,#REF!,#REF!,,,
6,Apr-10,2010,April,4,2.902,0.000,,,,,,,,
8,Apr-10,2010,April,4,0.805,0.000,,,,,,,,
15,Apr-10,2010,April,4,1.873,0.000,1.860,0.000,0,#REF!,#REF!,,,
6,May-10,2010,May,5,6.854,0.811,,,,,,,,
8,May-10,2010,May,5,1.692,0.000,,,,,,,,
15,May-10,2010,May,5,4.124,0.523,4.223,0.445,0.105267383583268,#REF!,#REF!,,,
6,Jun-10,2010,June,6,9.559,0.000,,,,,,,,
8,Jun-10,2010,June,6,4.774,0.000,,,,,,,,
15,Jun-10,2010,June,6,3.863,0.071,6.065,0.024,0.00390594086612442,#REF!,#REF!,,,
6,Jul-10,2010,July,7,7.531,0.027,,,,,,,,
8,Jul-10,2010,July,7,5.378,0.000,,,,,,,,
15,Jul-10,2010,July,7,5.258,0.027,6.056,0.018,0.0029438335993835,#REF!,#REF!,,,
6,Aug-10,2010,August,8,6.502,0.000,,,,,,,,
8,Aug-10,2010,August,8,6.025,0.000,,,,,,,,
8,Aug-10,2010,August,8,6.025,0.000,,,,,,,,
15,Aug-10,2010,August,8,7.132,0.000,6.421,0.000,0,#REF!,#REF!,,,
6,Sep-10,2010,September,9,8.345,0.061,,,,,,,,
8,Sep-10,2010,September,9,6.695,0.000,,,,,,,,
15,Sep-10,2010,September,9,5.459,0.000,6.833,0.020,0.00297283404068491,#REF!,#REF!,,,
6,Oct-10,2010,October,10,6.468,0.000,,,,,,,,
8,Oct-10,2010,October,10,3.106,0.000,,,,,,,,
15,Oct-10,2010,October,10,3.338,0.000,4.304,0.000,0,#REF!,#REF!,,,
6,Nov-10,2010,November,11,1.373,0.000,,,,,,,,
8,Nov-10,2010,November,11,2.523,0.000,,,,,,,,
15,Nov-10,2010,November,11,3.877,0.000,2.591,0.000,0,#REF!,#REF!,,,
6,Dec-10,2010,December,12,3.712,0.192,,,,,,,,
8,Dec-10,2010,December,12,1.158,0.000,,,,,,,,
15,Dec-10,2010,December,12,3.177,0.151,2.682,0.114,0.0426672455573506,#REF!,#REF!,,,
6,Jan-11,2011,January,1,2.368,0.017,,,,,,,,
8,Jan-11,2011,January,1,2.976,0.000,,,,,,,,
15,Jan-11,2011,January,1,3.006,0.000,2.783,0.006,0.00197784431137725,#REF!,#REF!,,,
6,Feb-11,2011,February,2,1.862,0.019,,,,,,,,
8,Feb-11,2011,February,2,4.971,0.000,,,,,,,,
15,Feb-11,2011,February,2,2.884,0.000,3.239,0.006,0.00194172584130905,#REF!,#REF!,,,
6,Mar-11,2011,March,3,1.287,0.000,,,,,,,,
8,Mar-11,2011,March,3,2.183,0.000,,,,,,,,
8,Mar-11,2011,March,3,2.183,0.000,,,,,,,,
15,Mar-11,2011,March,3,2.274,0.000,1.982,0.000,0,#REF!,#REF!,,,
6,Apr-11,2011,April,4,1.804,0.000,,,,,,,,
8,Apr-11,2011,April,4,1.517,0.000,,,,,,,,
15,Apr-11,2011,April,4,1.119,0.000,1.480,0.000,0,#REF!,#REF!,,,
6,May-11,2011,May,5,3.156,0.183,,,,,,,,
6,May-11,2011,May,5,3.156,0.151,,,,,,,,
8,May-11,2011,May,5,1.469,0.000,,,,,,,,
15,May-11,2011,May,5,0.864,0.000,2.161,0.083,0.0385801041064199,#REF!,#REF!,,,
6,Jun-11,2011,June,6,4.520,0.000,,,,,,,,
6,Jun-11,2011,June,6,4.520,0.050,,,,,,,,
8,Jun-11,2011,June,6,5.746,0.000,,,,,,,,
15,Jun-11,2011,June,6,2.988,0.000,4.444,0.012,0.00281034798019579,#REF!,#REF!,,,
6,Jul-11,2011,July,7,1.407,0.000,,,,,,,,
8,Jul-11,2011,July,7,3.210,0.000,,,,,,,,
15,Jul-11,2011,July,7,1.713,0.000,2.110,0.000,0,#REF!,#REF!,,,
15,Jul-11,2011,July,7,1.713,0.000,,,,,,,,
6,Aug-11,2011,August,8,2.860,0.000,,,,,,,,
8,Aug-11,2011,August,8,22.920,0.000,,,,,,,,
15,Aug-11,2011,August,8,1.569,0.000,9.116,0.000,0,#REF!,#REF!,,,
6,Sep-11,2011,September,9,6.616,0.000,,,,,,,,
8,Sep-11,2011,September,9,10.556,0.000,,,,,,,,
15,Sep-11,2011,September,9,5.335,0.000,,,,,,,,
15,Sep-11,2011,September,9,5.335,0.000,6.961,0.000,0,#REF!,#REF!,,,
6,Oct-11,2011,October,10,3.171,0.000,,,,,,,,
6,Oct-11,2011,October,10,3.171,0.000,,,,,,,,
8,Oct-11,2011,October,10,1.896,0.000,,,,,,,,
15,Oct-11,2011,October,10,1.623,0.000,2.465,0.000,0,#REF!,#REF!,,,
6,Nov-11,2011,November,11,7.103,0.032,,,,,,,,
8,Nov-11,2011,November,11,1.503,0.022,,,,,,,,
15,Nov-11,2011,November,11,4.197,0.062,4.268,0.039,0.00902808911973756,#REF!,#REF!,,,
6,Dec-11,2011,December,12,4.149,0.000,,,,,,,,
8,Dec-11,2011,December,12,0.694,0.000,,,,,,,,
15,Dec-11,2011,December,12,3.490,0.000,2.778,0.000,0,#REF!,#REF!,,,
6,Jan-12,2012,January,1,5.178,0.000,,,,,,,,
8,Jan-12,2012,January,1,1.081,0.000,,,,,,,,
15,Jan-12,2012,January,1,3.716,0.000,3.325,0.000,0,#REF!,#REF!,,,
6,Feb-12,2012,February,2,3.669,0.000,,,,,,,,
8,Feb-12,2012,February,2,1.252,0.000,,,,,,,,
15,Feb-12,2012,February,2,3.205,0.085,2.709,0.028,0.0105013075313807,#REF!,#REF!,,,
6,Mar-12,2012,March,3,2.421,0.027,,,,,,,,
8,Mar-12,2012,March,3,1.122,0.000,,,,,,,,
15,Mar-12,2012,March,3,0.957,0.000,1.500,0.009,0.00603169444444444,#REF!,#REF!,,,
6,Apr-12,2012,April,4,2.642,0.000,,,,,,,,
8,Apr-12,2012,April,4,1.998,0.000,,,,,,,,
15,Apr-12,2012,April,4,1.831,0.000,,,,,,,,
15,Apr-12,2012,April,4,1.831,0.000,2.076,0.000,0,#REF!,#REF!,,,
6,May-12,2012,May,5,4.525,0.166,,,,,,,,
8,May-12,2012,May,5,2.125,0.000,,,,,,,,
8,May-12,2012,May,5,2.125,0.000,,,,,,,,
15,May-12,2012,May,5,7.631,1.057,4.102,0.306,0.0745227584420334,#REF!,#REF!,,,
6,Jun-12,2012,June,6,13.755,0.437,,,,,,,,
8,Jun-12,2012,June,6,2.551,0.083,,,,,,,,
15,Jun-12,2012,June,6,3.333,0.250,6.546,0.256,0.0391814119863537,#REF!,#REF!,,,
6,Jul-12,2012,July,7,7.460,0.000,,,,,,,,
8,Jul-12,2012,July,7,6.999,0.000,,,,,,,,
15,Jul-12,2012,July,7,6.044,0.000,6.834,0.000,0,#REF!,#REF!,,,
6,Aug-12,2012,August,8,5.580,0.000,,,,,,,,
8,Aug-12,2012,August,8,13.216,0.000,,,,,,,,
15,Aug-12,2012,August,8,7.736,0.000,8.844,0.000,0,#REF!,#REF!,,,
6,Sep-12,2012,September,9,12.352,0.000,,,,,,,,
8,Sep-12,2012,September,9,15.668,0.000,,,,,,,,
15,Sep-12,2012,September,9,9.289,0.000,12.436,0.000,0,#REF!,#REF!,,,
6,Oct-12,2012,October,10,6.067,0.000,,,,,,,,
8,Oct-12,2012,October,10,1.466,0.000,,,,,,,,
15,Oct-12,2012,October,10,9.506,0.037,5.680,0.012,0.00219291038206468,#REF!,#REF!,,,
6,Nov-12,2012,November,11,7.723,0.000,,,,,,,,
8,Nov-12,2012,November,11,2.477,0.000,,,,,,,,
15,Nov-12,2012,November,11,8.249,0.000,6.150,0.000,0,#REF!,#REF!,,,
6,Dec-12,2012,December,12,3.522,0.000,,,,,,,,
8,Dec-12,2012,December,12,1.309,0.000,,,,,,,,
15,Dec-12,2012,December,12,2.905,0.000,2.579,0.000,0,#REF!,#REF!,,,
6,Jan-13,2013,January,1,2.803,0.000,,,,,,,,
8,Jan-13,2013,January,1,1.788,0.000,,,,,,,,
15,Jan-13,2013,January,1,5.177,0.000,3.256,0.000,0,#REF!,#REF!,,,
6,Feb-13,2013,February,2,9.032,0.000,,,,,,,,
8,Feb-13,2013,February,2,2.504,0.000,,,,,,,,
15,Feb-13,2013,February,2,7.098,0.000,6.211,0.000,0,#REF!,#REF!,,,
6,Mar-13,2013,March,3,9.457,0.000,,,,,,,,
8,Mar-13,2013,March,3,9.912,0.000,,,,,,,,
8,Mar-13,2013,March,3,9.912,0.000,,,,,,,,
15,Mar-13,2013,March,3,9.019,0.000,9.575,0.000,0,#REF!,#REF!,,,
6,Apr-13,2013,April,4,0.595,0.000,,,,,,,,
8,Apr-13,2013,April,4,0.707,0.000,,,,,,,,
15,Apr-13,2013,April,4,0.377,0.000,0.560,0.000,0,#REF!,#REF!,,,
6,May-13,2013,May,5,0.692,0.000,,,,,,,,
6,May-13,2013,May,5,0.692,0.000,,,,,,,,
8,May-13,2013,May,5,1.170,0.000,,,,,,,,
15,May-13,2013,May,5,0.761,0.000,0.829,0.000,0,#REF!,#REF!,,,
6,Jun-13,2013,June,6,10.188,0.000,,,,,,,,
8,Jun-13,2013,June,6,4.493,0.000,,,,,,,,
15,Jun-13,2013,June,6,3.333,0.000,6.005,0.000,0,#REF!,#REF!,,,
6,Jul-13,2013,July,7,4.262,0.000,,,,,,,,
8,Jul-13,2013,July,7,4.146,0.000,,,,,,,,
15,Jul-13,2013,July,7,3.368,0.000,3.925,0.000,0,#REF!,#REF!,,,
6,Aug-13,2013,August,8,3.323,0.000,,,,,,,,
8,Aug-13,2013,August,8,3.330,0.000,,,,,,,,
15,Aug-13,2013,August,8,1.987,0.000,2.880,0.000,0,#REF!,#REF!,,,
6,Sep-13,2013,September,9,1.473,0.000,,,,,,,,
8,Sep-13,2013,September,9,2.958,0.000,,,,,,,,
15,Sep-13,2013,September,9,2.576,0.000,2.336,0.000,0,#REF!,#REF!,,,
6,Oct-13,2013,October,10,1.539,0.000,,,,,,,,
8,Oct-13,2013,October,10,0.922,0.000,,,,,,,,
15,Oct-13,2013,October,10,1.838,0.000,1.433,0.000,0,#REF!,#REF!,,,
6,Nov-13,2013,November,11,2.193,0.000,,,,,,,,
8,Nov-13,2013,November,11,0.510,0.000,,,,,,,,
15,Nov-13,2013,November,11,1.608,0.000,1.437,0.000,0,#REF!,#REF!,,,
6,Dec-13,2013,December,12,4.742,0.000,,,,,,,,
8,Dec-13,2013,December,12,1.417,0.000,,,,,,,,
15,Dec-13,2013,December,12,3.164,0.000,3.108,0.000,0,#REF!,#REF!,,,
6,Jan-14,2014,January,1,2.570,0.000,,,,,,,,
8,Jan-14,2014,January,1,1.939,0.000,,,,,,,,
15,Jan-14,2014,January,1,2.852,0.000,2.454,0.000,0,#REF!,#REF!,,,
6,Feb-14,2014,February,2,5.194,0.000,,,,,,,,
8,Feb-14,2014,February,2,2.635,0.000,,,,,,,,
15,Feb-14,2014,February,2,2.037,0.000,3.289,0.000,0,#REF!,#REF!,,,
6,Mar-14,2014,March,3,3.532,0.000,,,,,,,,
8,Mar-14,2014,March,3,3.299,0.000,,,,,,,,
15,Mar-14,2014,March,3,5.055,0.000,3.962,0.000,0,#REF!,#REF!,,,
6,Apr-14,2014,April,4,3.525,0.000,,,,,,,,
8,Apr-14,2014,April,4,1.020,0.000,,,,,,,,
15,Apr-14,2014,April,4,2.587,0.000,2.377,0.000,0,#REF!,#REF!,,,
6,May-14,2014,May,5,1.872,0.000,,,,,,,,
8,May-13,2014,May,5,1.192,0.000,,,,,,,,
15,May-13,2014,May,5,1.144,0.000,1.403,0.000,0,#REF!,#REF!,,,
6,Jun-14,2014,June,6,4.549,0.000,,,,,,,,
8,Jun-14,2014,June,6,2.823,0.000,,,,,,,,
15,Jun-14,2014,June,6,2.129,0.000,3.167,0.000,0,#REF!,#REF!,,,
6,Jul-14,2014,July,7,1.706,0.000,,,,,,,,
8,Jul-14,2014,July,7,2.914,0.000,,,,,,,,
15,Jul-14,2014,July,7,3.326,0.000,2.649,0.000,0,#REF!,#REF!,,,
6,Aug-14,2014,August,8,2.972,0.000,,,,,,,,
8,Aug-14,2014,August,8,4.175,0.000,,,,,,,,
15,Aug-14,2014,August,8,1.121,0.000,2.756,0.000,0,#REF!,#REF!,,,
6,Sep-14,2014,September,9,3.350,0.000,,,,,,,,
8,Sep-14,2014,September,9,1.718,0.000,,,,,,,,
15,Sep-14,2014,September,9,1.767,0.000,2.278,0.000,0,#REF!,#REF!,,,
6,Oct-14,2014,October,10,1.510,0.000,,,,,,,,
8,Oct-14,2014,October,10,1.224,0.000,,,,,,,,
15,Oct-14,2014,October,10,2.017,0.000,1.584,0.000,0,#REF!,#REF!,,,
6,Nov-14,2014,November,11,3.005,0.000,,,,,,,,
8,Nov-14,2014,November,11,0.779,0.000,,,,,,,,
15,Nov-14,2014,November,11,1.903,0.000,1.896,0.000,0,#REF!,#REF!,,,
6,Dec-14,2014,December,12,3.819,0.000,,,,,,,,
8,Dec-14,2014,December,12,1.287,0.000,,,,,,,,
15,Dec-14,2014,December,12,2.220,0.000,2.442,0.000,0,#REF!,#REF!,,,
6,Jan-15,,,1,3.987,0.008,,,,,,,,
8,Jan-15,,,1,4.727,0.012,,,,,,,,
15,Jan-15,,,1,1.993,0.003,3.569,0.008,0.00214812739329411,#REF!,#REF!,,,
6,Feb-15,,,2,,,,,,,,,,
8,Feb-15,,,2,,,,,,,,,,
15,Feb-15,,,2,,,,,,,,,,
6,Mar-15,,,3,10.461,0.072,,,,,,,,
8,Mar-15,,,3,9.519,0.011,,,,,,,,
15,Mar-15,,,3,7.326,0.022,9.102,0.035,0.0038453087233575,#REF!,#REF!,,,
6,Apr-15,,,4,3.719,0.029,,,,,,,,
8,Apr-15,,,4,0.979,0.005,,,,,,,,
15,Apr-15,,,4,1.614,0.019,2.104,0.018,0.00839670468948036,#REF!,#REF!,,,
6,May-15,,,5,4.697,0.008,,,,,,,,
8,May-15,,,5,2.334,0.001,,,,,,,,
15,May-15,,,5,3.531,0.004,3.521,0.004,0.00123081802688885,#REF!,#REF!,,,
6,Jun-15,,,6,3.234,0.005,,,,,,,,
8,Jun-15,,,6,4.174,0.006,,,,,,,,
15,Jun-15,,,6,1.878,0.007,3.095,0.006,0.0019384018953263,#REF!,#REF!,,,
6,Jul-15,,,7,7.840,0.309,,,,,,,,
8,Jul-15,,,7,1.882,0.010,,,,,,,,
15,Jul-15,,,7,2.536,0.007,4.086,0.109,0.0265948768151411,#REF!,#REF!,,,
6,Aug-15,,,8,5.627,0.027,,,,,,,,
8,Aug-15,,,8,8.995,0.008,,,,,,,,
15,Aug-15,,,8,6.138,0.018,6.920,0.018,0.00255298651252409,#REF!,#REF!,,,
6,Sep-15,,,9,10.030,0.056,,,,,,,,
8,Sep-15,,,9,2.467,0.013,,,,,,,,
15,Sep-15,,,9,7.743,0.015,6.747,0.028,0.0041501976284585,#REF!,#REF!,,,
6,Oct-15,,,10,6.046,0.027,,,,,,,,
8,Oct-15,,,10,1.417,0.002,,,,,,,,
15,Oct-15,,,10,7.543,0.016,5.002,0.015,0.00299880047980808,#REF!,#REF!,,,
6,Nov-15,,,11,0.975,0.010,,,,,,,,
8,Nov-15,,,11,0.569,0.001,,,,,,,,
15,Nov-15,,,11,2.733,0.128,1.426,0.046,0.0324993920972644,#REF!,#REF!,,,
6,Dec-15,,,12,3.256,0.001,,,,,,,,
8,Dec-15,,,12,0.643,0.001,,,,,,,,
15,Dec-15,,,12,2.294,0.023,2.064,0.008,0.00403678346520265,#REF!,#REF!,,,
6,Jan-16,,,1,3.858,0.034,,,,,,,,
8,Jan-16,,,1,1.902,0.016,,,,,,,,
15,Jan-16,,,1,2.674,0.012,2.811,0.021,0.0073511975337918,#REF!,#REF!,,,
6,Feb-16,,,2,2.635,0.009,,,,,,,,
8,Feb-16,,,2,5.01,0.011,,,,,,,,
15,Feb-16,,,2,3.019,0.008,3.555,0.009,0.00262565641410353,#REF!,#REF!,,,
6,Mar-16,,,3,1.98,0.02,,,,,,,,
8,Mar-16,,,3,0.801,0.001,,,,,,,,
15,Mar-16,,,3,1.99,0.001,1.590,0.007,0.00461119262209181,#REF!,#REF!,,,
6,Apr-16,,,4,4.538,0.018,,,,,,,,
8,Apr-16,,,4,0.543,0.001,,,,,,,,
15,Apr-16,,,4,1.58,0.007,2.220,0.009,0.00390331782014712,#REF!,#REF!,,,
6,May-16,,,5,4.037,0.873,,,,,,,,
8,May-16,,,5,6.342,0.266,,,,,,,,
15,May-16,,,5,9.525,1.801,6.635,0.980,0.147709003215434,#REF!,#REF!,,,
6,Jun-16,,,6,10.296,2.338,,,,,,,,
8,Jun-16,,,6,3.572,0.171,,,,,,,,
15,Jun-16,,,6,19.372,2.31,11.080,1.606,0.144975932611312,#REF!,#REF!,,,
6,Jul-16,,,7,7.466,0.019,,,,,,,,
8,Jul-16,,,7,7.557,0.023,,,,,,,,
15,Jul-16,,,7,6.862,0.043,7.295,0.028,0.00388393877084761,#REF!,#REF!,,,
6,Aug-16,,,8,5.895,0.004,,,,,,,,
8,Aug-16,,,8,2.805,0.004,,,,,,,,
15,Aug-16,,,8,5.966,0.009,4.889,0.006,0.00115914359743625,#REF!,#REF!,,,
6,Sep-16,,,9,16.299,0.027,,,,,,,,
8,Sep-16,,,9,6.472,0.016,,,,,,,,
15,Sep-16,,,9,8.665,0.026,10.479,0.023,0.00219493574246087,#REF!,#REF!,,,
6,Oct-16,,,10,6.248,0.001,,,,,,,,
8,Oct-16,,,10,3.701,0.012,,,,,,,,
15,Oct-16,,,10,4.466,0.017,4.805,0.010,0.00208116545265349,#REF!,#REF!,,,
6,Nov-16,,,11,1.3,0.001,,,,,,,,
8,Nov-16,,,11,0.683,0.005,,,,,,,,
15,Nov-16,,,11,2.007,0.011,1.330,0.006,0.00426065162907268,#REF!,#REF!,,,
6,Dec-16,,,12,1.924,0.008,,,,,,,,
8,Dec-16,,,12,1.639,0.012,,,,,,,,
15,Dec-16,,,12,2.901,0.01,2.155,0.010,0.00464108910891089,#REF!,#REF!,,,
6,Jan-17,,,1,,,,,,,,,,
8,Jan-17,,,1,,,,,,,,,,
15,Jan-17,,,1,,,,,,,,,,
6,Feb-17,,,2,,,,,,,,,,
8,Feb-17,,,2,,,,,,,,,,
15,Feb-17,,,2,,,,,,,,,,
6,Mar-17,,,3,1.609,0.054,,,,,,,,
8,Mar-17,,,3,1.374,0.039,,,,,,,,
15,Mar-17,,,3,2.113,0.209,1.699,0.101,0.0592621664050236,#REF!,#REF!,,,
6,Apr-17,,,4,,,,,,,,,,
8,Apr-17,,,4,3.921,0.438,,,,,,,,
15,Apr-17,,,4,3.873,0.498,3.897,0.468,0.120092378752887,#REF!,#REF!,,,
6,May-17,,,5,14.352,2.509,,,,,,,,
8,May-17,,,5,7.227,1.145,,,,,,,,
15,May-17,,,5,7.139,1.33,9.573,1.661,0.173549690089839,#REF!,#REF!,,,
6,Jun-17,,,6,5.657,0.055,,,,,,,,
8,Jun-17,,,6,3.697,0.0009999,,,,,,,,
15,Jun-17,,,6,2.231,0.0009999,3.862,0.019,0.00492013810962451,#REF!,#REF!,,,
6,Jul-17,,,7,2.942,0.01,,,,,,,,
8,Jul-17,,,7,0.921,0.0009999,,,,,,,,
15,Jul-17,,,7,2.255,0.0009999,2.039,0.004,0.00196139261196469,#REF!,#REF!,,,
6,Aug-17,,,8,,,,,,,,,,
8,Aug-17,,,8,,,,,,,,,,
15,Aug-17,,,8,,,,,,,,,,
6,Sep-17,,,9,4.496,0.015,,,,,,,,
8,Sep-17,,,9,1.092,0.014,,,,,,,,
15,Sep-17,,,9,1.273,0.0009999,2.287,0.010,0.00437252587086431,#REF!,#REF!,,,
6,Oct-17,,,10,2.268,0.043,,,,,,,,
8,Oct-17,,,10,0.348,0.0009999,,,,,,,,
15,Oct-17,,,10,1.543,0.013,1.386,0.019,0.0137051935561433,#REF!,#REF!,,,
6,Nov-17,,,11,,,,,,,,,,
8,Nov-17,,,11,,,,,,,,,,
15,Nov-17,,,11,,,,,,,,,,
6,Dec-17,,,12,2.643,0.0009999,,,,,,,,
8,Dec-17,,,12,1.196,0.013,,,,,,,,
15,Dec-17,,,12,3.036,0.007,2.292,0.007,0.00305453090909091,#REF!,#REF!,,,
6,Jan-18,,,1,4.03,0.01,,,,,,,,
8,Jan-18,,,1,7.728,0.041,,,,,,,,
15,Jan-18,,,1,5.938,0.046,5.89866666666667,0.0323333333333333,0.00548146473779385,#REF!,#REF!,,,
6,Feb-18,,,2,1.829,0.007,,,,,,,,
8,Feb-18,,,2,1.119,0.0009999,,,,,,,,
15,Feb-18,,,2,1.149,0.0009999,1.36566666666667,0.00299993333333333,0.00219668049792531,#REF!,#REF!,,,
6,Mar-18,,,3,4.437,0.018,,,,,,,,
8,Mar-18,,,3,3.773,0.014,,,,,,,,
15,Mar-18,,,3,3.517,0.014,3.909,0.0153333333333333,0.00392257184275603,#REF!,#REF!,,,
6,Apr-18,,,4,3.826,0.275,,,,,,,,
8,Apr-18,,,4,1.375,0.013,,,,,,,,
15,Apr-18,,,4,0.839,0.015,2.01333333333333,0.101,0.0501655629139073,#REF!,#REF!,,,
6,May-18,,,5,11.643,1.693,,,,,,,,
8,May-18,,,5,2.782,0.032,,,,,,,,
15,May-18,,,5,6.286,0.841,6.90366666666667,0.855333333333333,0.123895514460914,#REF!,#REF!,,,
6,Jun-18,,,6,4.668,0.071,,,,,,,,
8,Jun-18,,,6,2.66,0.013,,,,,,,,
15,Jun-18,,,6,5.089,0.092,4.139,0.0586666666666667,0.0141741161311106,#REF!,#REF!,,,
6,Jul-18,,,7,17.873,0.056,,,,,,,,
8,Jul-18,,,7,4.228,0.009,,,,,,,,
15,Jul-18,,,7,2.068,0.006,8.05633333333333,0.0236666666666667,0.00293764739956142,#REF!,#REF!,,,
6,Aug-18,,,8,2.299,0.008,,,,,,,,
8,Aug-18,,,8,2.919,0.019,,,,,,,,
15,Aug-18,,,8,1.739,0.0009999,2.319,0.0093333,0.00402470892626132,#REF!,#REF!,,,
6,Sep-18,,,9,7.122,0.021,,,,,,,,
8,Sep-18,,,9,2.97,0.01,,,,,,,,
15,Sep-18,,,9,5.197,0.019,5.09633333333333,0.0166666666666667,0.00327032507031199,#REF!,#REF!,,,
6,Oct-18,,,10,2.797,0.02,,,,,,,,
8,Oct-18,,,10,0.695,0.0009999,,,,,,,,
15,Oct-18,,,10,3.716,0.039,2.40266666666667,0.0199999666666667,0.0083240704772475,#REF!,#REF!,,,
6,Nov-18,,,11,3.271,0.0009999,3.271,0.0009999,0.000305686334454295,#REF!,#REF!,,,
8,Nov-18,,,11,,,,,,,,,,
15,Nov-18,,,11,,,,,,,,,,
6,Dec-18,,,12,,,,,,,,,,
8,Dec-18,,,12,,,,,,,,,,
15,Dec-18,,,12,,,,,,,,,,
6,Jan-19,,,1,,,,,,,,,,
8,Jan-19,,,1,,,,,,,,,,
15,Jan-19,,,1,,,,,,,,,,
6,Feb-19,,,2,,,,,,,,,,
8,Feb-19,,,2,,,,,,,,,,
15,Feb-19,,,2,,,,,,,,,,
6,Mar-19,,,3,0.652,0.015,,,,,,,,
8,Mar-19,,,3,0.381,0.001,,,,,,,,
15,Mar-19,,,3,0.675,0.036,0.569,0.017,0.030444906323185,#REF!,#REF!,,,
6,Apr-19,,,4,1.565,0.110,,,,,,,,
8,Apr-19,,,4,1.157,0.001,,,,,,,,
15,Apr-19,,,4,0.805,0.015,1.176,0.042,0.0357243833286079,#REF!,#REF!,,,
6,May-19,,,5,6.412,1.424,,,,,,,,
8,May-19,,,5,1.66,0.056,,,,,,,,
15,May-19,,,5,3.592,0.611,3.888,0.697,0.179269547325103,#REF!,#REF!,,,
6,Jun-19,,,6,5.205,0.742,,,,,,,,
8,Jun-19,,,6,2.459,0.008,,,,,,,,
15,Jun-19,,,6,2.01,0.015,3.225,0.255,0.0790779408724416,#REF!,#REF!,,,
6,Jul-19,,,7,,,,,,,,,,
8,Jul-19,,,7,4.955,0.01,,,,,,,,
15,Jul-19,,,7,1.256,0.001,3.106,0.006,0.00177105136048945,#REF!,#REF!,,,
6,Aug-19,,,8,3.045,0.004,,,,,,,,
8,Aug-19,,,8,,,,,,,,,,
15,Aug-19,,,8,,,3.045,0.004,0.0013136288998358,#REF!,#REF!,,,
6,Sep-19,,,9,2.77,0.011,,,,,,,,
8,Sep-19,,,9,1.779,0.014,,,,,,,,
15,Sep-19,,,9,2.263,0.014,2.271,0.013,0.00572519083969466,#REF!,#REF!,,,
6,Oct-19,,,10,1.455,0.0009999,,,,,,,,
8,Oct-19,,,10,1.024,0.0009999,,,,,,,,
15,Oct-19,,,10,1.47,0.0009999,1.316,0.001,0.000759610027855153,#REF!,#REF!,,,
6,Nov-19,,,11,,,,,,,,,,
8,Nov-19,,,11,,,,,,,,,,
15,Nov-19,,,11,,,,,,,,,,
6,Dec-19,,,12,0.654,0.0009999,,,,,,,,
8,Dec-19,,,12,2.349,0.016,,,,,,,,
15,Dec-19,,,12,0.682,0.0009999,1.228,0.006,0.00488461329715061,#REF!,#REF!,,,
6,Jan-20,2020,January,1,,,,,,,,,,
8,Jan-20,2020,January,1,,,,,,,,,,
15,Jan-20,2020,January,1,,,,,,,,,,
6,Feb-20,2020,February,2,1.083,0.001,,,,,,,,
8,Feb-20,2020,February,2,0.524,0.001,,,,,,,,
15,Feb-20,2020,February,2,0.948,0.001,0.852,0.001,0.00117405088062622,#REF!,#REF!,,,
6,Mar-20,2020,March,3,,,,,,,,,,
8,Mar-20,2020,March,3,,,,,,,,,,
15,Mar-20,2020,March,3,,,,,,,,,,
6,Apr-20,2020,April,4,,,,,,,,,,
