5,5/17/2010,2010,May,5,6.14,0.442398487,,,,,,,,,,,,,,,
7,5/19/2010,2010,May,5,9.54,1.055169374,,,,,,,,,,,,,,,
14,5/19/2010,2010,May,5,8.42,0.853315435,0.783627765,-6.131984276,8.033333333,,,,,,,,,,,,
5,6/15/2010,2010,June,6,1.03,-0.478560112,,,,,,,,,,,,,,,
7,6/16/2010,2010,June,6,0.51,-0.572278013,,,,,,,,,,,,,,,
14,6/16/2010,2010,June,6,0.74,-0.530825864,-0.52722133,-6.659205606,0.76,,,,,,,,,,,,
5,7/14/2010,2010,July,7,4.47,0.141419845,,,,,,,,,,,,,,,
7,7/14/2010,2010,July,7,3.42,-0.047818223,,,,,,,,,,,,,,,
14,7/14/2010,2010,July,7,0.88,-0.505594122,-0.137330834,-6.79653644,2.923333333,,,,,,,,,,,,
5,8/17/2010,2010,August,8,4.26,0.103572231,,,,,,,,,,,,,,,
7,8/19/2010,2010,August,8,5.19,0.271183092,,,,,,,,,,,,,,,
14,8/19/2010,2010,August,8,4.06,0.067526885,0.147427403,-6.649109037,4.503333333,,,,,,,,,,,,
5,9/15/2010,2010,September,9,3.29,-0.071247699,,,,,,,,,,,,,,,
7,9/13/2010,2010,September,9,7.63,0.710936317,,,,,,,,,,,,,,,
14,9/13/2010,2010,September,9,2.89,-0.143338391,0.165450076,-6.483658961,4.603333333,,,,,,,,,,,,
5,10/13/2010,2010,October,10,1.05 ,-0.474072467,,,,,,,,,,,,,,,
7,10/12/2010,2010,October,10,3.38 ,-0.054702885,,,,,,,,,,,,,,,
14,10/12/2010,2010,October,10,1.37 ,-0.417445227,-0.31540686,-6.799065821,1.935266667,,,,,,,,,,,,
5,11/16/2010,2010,November,11,16.6,2.336004711,,,,,,,,,,,,,,,
7,11/18/2010,2010,November,11,2.76 ,-0.167578887,,,,,,,,,,,,,,,
14,11/18/2010,2010,November,11,0.69 ,-0.539837201,0.542862875,-6.256202946,6.697433333,,,,,,,,,,,,
5,12/8/2010,2010,December,12,2.30 ,-0.249726231,,,,,,,,,,,,,,,
7,12/9/2010,2010,December,12,8.80,0.922306228,,,,,,,,,,,,,,,
14,12/9/2010,2010,December,12,2.84 ,-0.152349728,0.17341009,-6.082792857,4.6475,,,,,,,,,,,,
5,1/19/2011,2011,January,1,16.6 ,2.331931587,,,,,,,,,,,,,,,
7,1/20/2011,2011,January,1,4.81 ,0.201903936,,,,,,,,,,,,,,,
14,1/20/2011,2011,January,1,0.70 ,-0.538034934,0.665266863,-5.417525994,7.3766,,,,,,,,,,,,
5,2/17/2011,2011,February,2,2.45 ,-0.222025382,,,,,,,,,,,,,,,
7,2/24/2011,2011,February,2,5.05,0.246149599,,,,,,,,,,,,,,,
14,2/24/2011,2011,February,2,1.44 ,-0.404667152,-0.126847645,-5.544373639,2.9815,,,,,,,,,,,,
5,3/17/2011,2011,March,3,1.45 ,-0.402234091,,,,,,,,,,,,,,,
7,3/15/2011,2011,March,3,0.78 ,-0.52439177,,,,,,,,,,,,,,,
14,3/15/2011,2011,March,3,0.46 ,-0.581992233,-0.502872698,-6.047246337,0.8951,,,,,,,,,,,,
5,4/13/2011,2011,April,4,8.56 ,0.878402996,,,,,,,,,,,,,,,
7,4/14/2011,2011,April,4,8.60,0.886188791,,,,,,,,,,,,,,,
14,4/14/2011,2011,April,4,6.87,0.57463084,0.779740876,-5.267505462,8.011766667,,,,,,,,,,,,
5,5/18/2011,2011,May,5,5.78,0.377516863,,,,,,,,,,,,,,,
7,5/19/2011,2011,May,5,12,1.498527134,,,,,,,,,,,,,,,
14,5/19/2011,2011,May,5,1.24,-0.440712499,0.478443833,-4.789061629,6.34,,,,,,,,,,,,
5,6/15/2011,2011,June,6,0.41,-0.590300686,,,,,,,,,,,,,,,
7,6/15/2011,2011,June,6,2.17,-0.273101638,,,,,,,,,,,,,,,
14,6/15/2011,2011,June,6,2.76,-0.166767866,-0.343390063,-5.132451692,1.78,,,,,,,,,,,,
5,7/11/2011,2011,July,7,0.78,-0.523616795,,,,,,,,,,,,,,,
7,7/12/2011,2011,July,7,11.7,1.444459115,,,,,,,,,,,,,,,
14,7/12/2011,2011,July,7,22.6,3.40893049,1.443257603,-3.689194089,11.69333333,,,,,,,,,,,,
5,8/16/2011,2011,August,8,11.2,1.354345749,,,,,,,,,,,,,,,
7,8/17/2011,2011,August,8,0.43,-0.586696151,,,,,,,,,,,,,,,
14,8/17/2011,2011,August,8,3.79,0.018865667,0.262171755,-3.427022334,5.14,,,,,,,,,,,,
5,9/13/2011,2011,September,9,3.03,-0.118106649,,,,,,,,,,,,,,,
7,9/12/2011,2011,September,9,6.89,0.577568535,,,,,,,,,,,,,,,
14,9/12/2011,2011,September,9,5.45,0.318042042,0.259167976,-3.167854357,5.123333333,,,,,,,,,,,,
5,10/11/2011,2011,October,10,14.7,1.98513931,,,,,,,,,,,,,,,
7,10/13/2011,2011,October,10,3.44,-0.044213689,,,,,,,,,,,,,,,
14,10/13/2011,2011,October,10,9.27,1.006508157,0.982477926,-2.185376431,9.136666667,,,,,,,,,,,,
5,11/15/2011,2011,November,11,25.5,3.931588012,,,,,,,,,,,,,,,
7,11/18/2011,2011,November,11,2.19,-0.269497103,,,,,,,,,,,,,,,
14,11/30/2011,2011,November,11,1.22,-0.444317033,1.072591292,-1.11278514,9.636666667,,,,,,,,,,,,
5,12/14/2011,2011,December,12,0.67,-0.543441736,,,,,,,,,,,,,,,
7,12/14/2011,2011,December,12,1.08,-0.469548776,,,,,,,,,,,,,,,
14,12/14/2011,2011,December,12,2.81,-0.15775653,-0.390249014,-1.503034153,1.52,,,,,,,,,,,,
5,1/11/2012,2012,January,1,1.45,-0.402864885,,,,,,,,,,,,,,,
7,1/11/2012,2012,January,1,1.94,-0.314553786,,,,,,,,,,,,,,,
14,1/11/2012,2012,January,1,1.82,-0.336180994,-0.351199888,-1.854234042,1.736666667,,,,,,,,,,,,
5,2/23/2012,2012,February,2,2.23,-0.262288034,,,,,,,,,,,,,,,
7,2/21/2012,2012,February,2,0.84,-0.512803191,,,,,,,,,,,,,,,
14,2/21/2012,2012,February,2,0.66,-0.545244003,-0.440111743,-2.294345784,1.243333333,,,,,,,,,,,,
5,3/12/2012,2012,March,3,5.34,0.298217101,,,,,,,,,,,,,,,
7,3/14/2012,2012,March,3,0.53,-0.568673478,,,,,,,,,,,,,,,
14,3/14/2012,2012,March,3,5.15,0.263974022,-0.002160785,-2.296506569,3.673333333,,,,,,,,,,,,
5,4/16/2012,2012,April,4,7.34,0.658670565,,,,,,,,,,,,,,,
7,4/17/2012,2012,April,4,8.93,0.945231068,,,,,,,,,,,,,,,
14,4/17/2012,2012,April,4,2.47,-0.219033619,0.461622671,-1.834883898,6.246666667,,,,,,,,,,,,
5,5/16/2012,2012,May,5,1.49,-0.395655816,,,,,,,,,,,,,,,
7,5/17/2012,2012,May,5,1.37,-0.417283023,,,,,,,,,,,,,,,
14,5/17/2012,2012,May,5,1.88,-0.32536739,-0.37943541,-2.214319307,1.58,,,,,,,,,,,,
5,6/13/2012,2012,June,6,12.9,1.660731193,,,,,,,,,,,,,,,
7,6/20/2012,2012,June,6,21.6,3.228703759,,,,,,,,,,,,,,,
14,6/20/2012,2012,June,6,14.8,2.003161983,2.297532312,0.083213004,16.43333333,,,,,,,,,,,,
5,7/17/2012,2012,July,7,7.79,0.739772594,,,,,,,,,,,,,,,
7,7/16/2012,2012,July,7,13.0,1.678753866,,,,,,,,,,,,,,,
14,7/16/2012,2012,July,7,0.58,-0.559662141,0.61962144,0.702834444,7.123333333,,,,,,,,,,,,
5,8/14/2012,2012,August,8,3.11,-0.10368851,,,,,,,,,,,,,,,
7,8/16/2012,2012,August,8,1.50,-0.393853548,,,,,,,,,,,,,,,
14,8/16/2012,2012,August,8,1.50,-0.393853548,-0.297131869,0.405702575,2.036666667,,,,,,,,,,,,
5,9/12/2012,2012,September,9,2.91,-0.139733857,,,,,,,,,,,,,,,
7,9/11/2012,2012,September,9,5.91,0.400946338,,,,,,,,,,,,,,,
14,9/11/2012,2012,September,9,2.96,-0.13072252,0.043496654,0.449199229,3.926666667,,,,,,,,,,,,
5,10/17/2012,2012,October,10,5.73,0.368505527,,,,,,,,,,,,,,,
7,10/17/2012,2012,October,10,6.04,0.424375814,,,,,,,,,,,,,,,
14,10/17/2012,2012,October,10,7.84,0.748783931,0.513888424,0.963087652,6.536666667,,,,,,,,,,,,
5,11/12/2012,2012,November,11,17.4,2.471751485,,,,,,,,,,,,,,,
7,11/12/2012,2012,November,11,20.2,2.976386334,,,,,,,,,,,,,,,
14,11/12/2012,2012,November,11,15.3,2.093275349,2.51380439,3.476892042,17.63333333,,,,,,,,,,,,
5,12/11/2012,2012,December,12,9.72,1.087610186,,,,,,,,,,,,,,,
7,12/12/2012,2012,December,12,6.25,0.462223427,,,,,,,,,,,,,,,
14,12/12/2012,2012,December,12,0.62,-0.552453072,0.33246018,3.809352222,5.53,,,,,,,,,,,,
5,1/14/2013,2013,January,1,4.10,0.074735954,,,,,,,,,,,,,,,
7,1/23/2013,2013,January,1,3.88,0.035086073,,,,,,,,,,,,,,,
14,1/23/2013,2013,January,1,0.90,-0.501989587,-0.13072252,3.678629702,2.96,,,,,,,,,,,,
5,2/13/2013,2013,February,2,7.68,0.719947654,,,,,,,,,,,,,,,
7,2/14/2013,2013,February,2,8.94,0.947033335,,,,,,,,,,,,,,,
14,2/14/2013,2013,February,2,12.4,1.570617827,1.079199605,4.757829308,9.673333333,,,,,,,,,,,,
5,3/11/2013,2013,March,3,1.84,-0.33257646,,,,,,,,,,,,,,,
7,3/13/2013,2013,March,3,6.49,0.505477843,,,,,,,,,,,,,,,
14,3/13/2013,2013,March,3,5.78,0.377516863,0.183472749,4.941302056,4.703333333,,,,,,,,,,,,
5,4/15/2013,2013,April,4,0.21,-0.626346032,,,,,,,,,,,,,,,
7,4/16/2013,2013,April,4,4.83,0.206301468,,,,,,,,,,,,,,,
14,4/16/2013,2013,April,4,1.23,-0.442514766,-0.287519777,4.65378228,2.09,,,,,,,,,,,,
5,5/13/2013,2013,May,5,0.25,-0.619136963,,,,,,,,,,,,,,,
7,5/13/2013,2013,May,5,2.20,-0.267694836,,,,,,,,,,,,,,,
14,5/13/2013,2013,May,5,0.25,-0.619136963,-0.501989587,4.151792693,0.9,,,,,,,,,,,,
5,6/11/2013,2013,June,6,1.03,-0.478560112,,,,,,,,,,,,,,,
7,6/12/2013,2013,June,6,0.21,-0.626346032,,,,,,,,,,,,,,,
14,6/12/2013,2013,June,6,0.21,-0.626346032,-0.577084059,3.574708634,0.483333333,,,,,,,,,,,,
5,7/15/2013,2013,July,7,0.28,-0.613730161,,,,,,,,,,,,,,,
7,7/15/2013,2013,July,7,0.91,-0.50018732,,,,,,,,,,,,,,,
14,7/15/2013,2013,July,7,0.79,-0.521814528,-0.545244003,3.029464631,0.66,,,,,,,,,,,,
5,8/12/2013,2013,August,8,0.68,-0.541639468,,,,,,,,,,,,,,,
7,8/12/2013,2013,August,8,0.76,-0.52722133,,,,,,,,,,,,,,,
14,8/12/2013,2013,August,8,0.54,-0.566871211,-0.545244003,2.484220628,0.66,,,,,,,,,,,,
5,9/16/2013,2013,September,9,4.83,0.206301468,,,,,,,,,,,,,,,
7,9/18/2013,2013,September,9,0.24,-0.62093923,,,,,,,,,,,,,,,
14,9/18/2013,2013,September,9,0.63,-0.550650805,-0.321762856,2.162457772,1.9,,,,,,,,,,,,
5,10/22/2013,2013,October,10,0.77,-0.525419062,,,,,,,,,,,,,,,
7,10/21/3013,2013,October,10,0.48,-0.577684815,,,,,,,,,,,,,,,
14,10/21/3013,2013,October,10,0.77,-0.525419062,-0.54284098,1.619616792,0.673333333,,,,,,,,,,,,
5,11/19/2013,2013,November,11,0.56,-0.563266676,,,,,,,,,,,,,,,
7,11/21/2013,2013,November,11,0.46,-0.581289349,,,,,,,,,,,,,,,
14,11/21/2013,2013,November,11,0.47,-0.579487082,-0.574681036,1.044935757,0.496666667,,,,,,,,,,,,
5,12/16/2013,2013,December,12,0.53,-0.568673478,,,,,,,,,,,,,,,
7,12/19/2013,2013,December,12,0.44,-0.584893884,,,,,,,,,,,,,,,
14,12/19/2013,2013,December,12,0.38,-0.595707488,-0.583091617,0.46184414,0.45,,,,,,,,,,,,
5,1/15/2014,2014,January,1,0.42,-0.588498418,,,,,,,,,,,,,,,
7,1/16/2014,2014,January,1,0.26,-0.617334696,,,,,,,,,,,,,,,
14,1/16/2014,2014,January,1,0.24,-0.62093923,-0.608924115,-0.147079975,0.306666667,,,,,,,,,,,,
5,2/18/2014,2014,February,2,0.99,-0.485769181,,,,,,,,,,,,,,,
7,2/20/2014,2014,February,2,0.38,-0.595707488,,,,,,,,,,,,,,,
14,2/20/2014,2014,February,2,0.51,-0.572278013,-0.551251561,-0.698331535,0.626666667,,,,,,,,,,,,
5,3/20/2014,2014,March,3,0.58,-0.559662141,,,,,,,,,,,,,,,
7,3/20/2014,2014,March,3,0.72,-0.534430399,,,,,,,,,,,,,,,
14,3/20/2014,2014,March,3,0.61,-0.554255339,-0.549449293,-1.247780828,0.636666667,,,,,,,,,,,,
5,4/18/2014,2014,April,4,3.37 ,-0.05682956,,,,,,,,,,,,,,,
7,4/21/2014,2014,April,4,0.75 ,-0.529023597,,,,,,,,,,,,,,,
14,4/21/2014,2014,April,4,0.89 ,-0.503791855,-0.363215004,-1.610995832,1.67,,,,,,,,,,,,
5,5/13/2014,2014,May,5,0.60 ,-0.556057607,,,,,,,,,,,,,,,
7,5/12/2013,2014,May,5,0.52 ,-0.570475745,,,,,,,,,,,,,,,
14,5/12/2013,2014,May,5,0.21 ,-0.626346032,-0.584293128,-2.19528896,0.443333333,,,,,,,,,,,,
5,6/18/2014,2014,June,6,0.97 ,-0.489373716,,,,,,,,,,,,,,,
7,6/17/2014,2014,June,6,1.56 ,-0.383039944,,,,,,,,,,,,,,,
14,6/17/2014,2014,June,6,1.18 ,-0.451526102,-0.441313254,-2.636602215,1.236666667,,,,,,,,,,,,
5,7/14/2014,2014,July,7,2.21 ,-0.265892569,,,,,,,,,,,,,,,
7,7/17/2014,2014,July,7,1.77 ,-0.345192331,,,,,,,,,,,,,,,
14,7/17/2014,2014,July,7,0.62 ,-0.552453072,-0.387845991,-3.024448205,1.533333333,,,,,,,,,,,,
5,8/13/2014,2014,August,8,4.86 ,0.21170827,,,,,,,,,,,,,,,
7,8/11/2014,2014,August,8,1.03 ,-0.478560112,,,,,,,,,,,,,,,
14,8/11/2014,2014,August,8,0.37 ,-0.597509755,-0.288120532,-3.312568738,2.086666667,,,,,,,,,,,,
5,9/16/2014,2014,September,9,2.58 ,-0.199208678,,,,,,,,,,,,,,,
7,9/15/2014,2014,September,9,14.3 ,1.913048617,,,,,,,,,,,,,,,
14,9/15/2014,2014,September,9,1.80 ,-0.339785529,0.458018137,-2.854550601,6.226666667,,,,,,,,,,,,
5,10/17/2014,2014,October,10,4.98,0.233335478,,,,,,,,,,,,,,,
7,10/16/2014,2014,October,10,6.58,0.521698249,,,,,,,,,,,,,,,
14,10/16/2014,2014,October,10,0.41,-0.590300686,0.054911014,-2.799639587,3.99,,,,,,,,,,,,
5,11/10/2014,2014,November,11,0.86,-0.509198657,,,,,,,,,,,,,,,
7,11/12/2014,2014,November,11,0.48,-0.577684815,,,,,,,,,,,,,,,
14,11/12/2014,2014,November,11,0.78,-0.523616795,-0.536833422,-3.336473009,0.706666667,,,,,,,,,,,,
5,12/15/2014,2014,December,12,1.21,-0.4461193,,,,,,,,,,,,,,,
7,12/19/2014,2014,December,12,0.94,-0.494780518,,,,,,,,,,,,,,,
14,12/19/2014,2014,December,12,0.43,-0.586696151,-0.509198657,-3.845671666,0.86,,,,,,,,,,,,
5,1/15/2015,2015,January,1,0.34 ,-0.602916557,,,,,,,,,,,,,,,
7,1/20/2015,2015,January,1,0.45 ,-0.583091617,,,,,,,,,,,,,,,
14,1/20/2015,2015,January,1,0.23 ,-0.622741498,-0.602916557,-4.448588223,0.34,,,,,,,,,,,,
5,2/15/2015,2015,February,2,,,,,,,,,,,,,,,,,
7,2/15/2015,2015,February,2,,,,,,,,,,,,,,,,,
14,2/15/2015,2015,February,2,,,,,,,,,,,,,,,,,
5,3/16/2015,2015,March,3,4.86 ,0.21170827,,,,,,,,,,,,,,,
7,3/17/2015,2015,March,3,1.03 ,-0.478560112,,,,,,,,,,,,,,,
14,3/17/2015,2015,March,3,0.37 ,-0.597509755,-0.288120532,-4.736708755,2.086666667,,,,,,,,,,,,
5,4/24/2015,2015,April,4,1.22 ,-0.444317033,,,,,,,,,,,,,,,
7,4/27/2015,2015,April,4,0.64 ,-0.548848538,,,,,,,,,,,,,,,
14,4/27/2015,2015,April,4,0.35 ,-0.60111429,-0.53142662,-5.268135375,0.736666667,,,,,,,,,,,,
5,5/12/2015,2015,May,5,3.18 ,-0.091072639,,,,,,,,,,,,,,,
7,5/14/2015,2015,May,5,1.06 ,-0.47315331,,,,,,,,,,,,,,,
14,5/14/2015,2015,May,5,0.23 ,-0.622741498,-0.395655816,-5.663791191,1.49,,,,,,,,,,,,
5,6/15/2015,2015,June,6,1.74 ,-0.350599133,,,,,,,,,,,,,,,
7,6/16/2015,2015,June,6,0.82 ,-0.516407726,,,,,,,,,,,,,,,
14,6/16/2015,2015,June,6,1.81 ,-0.337983261,-0.401663373,-6.065454564,1.456666667,,,,,,,,,,,,
5,7/16/2015,2015,July,7,0.78 ,-0.523616795,,,,,,,,,,,,,,,
7,7/15/2015,2015,July,7,1.02 ,-0.480362379,,,,,,,,,,,,,,,
14,7/15/2015,2015,July,7,0.82 ,-0.516407726,-0.506795633,-6.572250198,0.873333333,,,,,,,,,,,,
5,8/12/2015,2015,August,8,0.70 ,-0.538034934,,,,,,,,,,,,,,,
7,8/12/2015,2015,August,8,3.44 ,-0.044213689,,,,,,,,,,,,,,,
14,8/12/2015,2015,August,8,4.33 ,0.116188102,-0.155353507,-6.727603704,2.823333333,,,,,,,,,,,,
5,9/14/2015,2015,September,9,9.29 ,1.010112692,,,,,,,,,,,,,,,
7,9/15/2015,2015,September,9,0.63 ,-0.550650805,,,,,,,,,,,,,,,
14,9/15/2015,2015,September,9,0.45 ,-0.583091617,-0.04120991,-6.768813614,3.456666667,,,,,,,,,,,,
5,10/14/2015,2015,October,10,0.99 ,-0.485769181,,,,,,,,,,,,,,,
7,10/15/2015,2015,October,10,5.51 ,0.328855646,,,,,,,,,,,,,,,
14,10/15/2015,2015,October,10,2.41 ,-0.229847222,-0.128920253,-6.897733867,2.97,,,,,,,,,,,,
5,11/16/2015,2015,November,11,1.04 ,-0.476757845,,,,,,,,,,,,,,,
7,11/16/2015,2015,November,11,1.45 ,-0.402864885,,,,,,,,,,,,,,,
14,11/16/2015,2015,November,11,0.77 ,-0.525419062,-0.468347264,-7.366081131,1.086666667,,,,,,,,,,,,
5,12/14/2015,2015,December,12,0.15 ,-0.637159636,,,,,,,,,,,,,,,
7,12/15/2015,2015,December,12,1.00 ,-0.483966914,,,,,,,,,,,,,,,
14,12/15/2015,2015,December,12,0.36 ,-0.599312022,-0.573479524,-7.939560655,0.503333333,,,,,,,,,,,,
5,1/14/2016,2016,January,1,1.28 ,-0.433503429,,,,,,,,,,,,,,,
7,1/15/2016,2016,January,1,0.84 ,-0.512803191,,,,,,,,,,,,,,,
14,1/15/2016,2016,January,1,0.88 ,-0.505594122,-0.483966914,-8.423527569,1,,,,,,,,,,,,
5,2/17/2016,2016,February,2,1.11,-0.464141974,,,,,,,,,,,,,,,
7,2/17/2016,2016,February,2,0.63,-0.550650805,,,,,,,,,,,,,,,
14,2/17/2016,2016,February,2,0.59,-0.557859874,-0.524217551,-8.94774512,0.776666667,,,,,,,,,,,,
5,3/15/2016,2016,March,3,0.88,-0.505594122,,,,,,,,,,,,,,,
7,3/16/2016,2016,March,3,0.74,-0.530825864,,,,,,,,,,,,,,,
14,3/16/2016,2016,March,3,0.77,-0.525419062,-0.520613016,-9.468358137,0.796666667,,,,,,,,,,,,
5,4/14/2016,2016,April,4,1.69 ,-0.359610469,,,,,,,,,,,,,,,
7,4/15/2016,2016,April,4,0.93 ,-0.496582785,,,,,,,,,,,,,,,
14,4/15/2016,2016,April,4,0.72 ,-0.534430399,-0.463541218,-9.931899354,1.113333333,,,,,,,,,,,,
5,5/17/2016,2016,May,5,0.54 ,-0.566871211,,,,,,,,,,,,,,,
7,5/19/2016,2016,May,5,0.43 ,-0.586696151,,,,,,,,,,,,,,,
14,5/19/2016,2016,May,5,0.20 ,-0.628148299,-0.59390522,-10.52580457,0.39,,,,,,,,,,,,
5,6/21/2016,2016,June,6,0.48 ,-0.577684815,,,,,,,,,,,,,,,
7,6/22/2016,2016,June,6,0.80 ,-0.52001226,,,,,,,,,,,,,,,
14,6/22/2016,2016,June,6,0.51 ,-0.572278013,-0.556658363,-11.08246294,0.596666667,,,,,,,,,,,,
5,7/19/2016,2016,July,7,0.55 ,-0.565068943,,,,,,,,,,,,,,,
7,7/19/2016,2016,July,7,0.86 ,-0.509198657,,,,,,,,,,,,,,,
14,7/19/2016,2016,July,7,0.73 ,-0.532628132,-0.535631911,-11.61809485,0.713333333,,,,,,,,,,,,
5,8/15/2016,2016,August,8,1.29 ,-0.431701162,,,,,,,,,,,,,,,
7,8/15/2016,2016,August,8,0.98 ,-0.487571449,,,,,,,,,,,,,,,
14,8/15/2016,2016,August,8,0.91 ,-0.50018732,-0.47315331,-12.09124816,1.06,,,,,,,,,,,,
5,9/13/2016,2016,September,9,0.66 ,-0.545244003,,,,,,,,,,,,,,,
7,9/13/2016,2016,September,9,0.45 ,-0.583091617,,,,,,,,,,,,,,,
14,9/13/2016,2016,September,9,1.55 ,-0.384842212,-0.50439261,-12.59564077,0.886666667,,,,,,,,,,,,
5,10/12/2016,2016,October,10,9.95 ,1.129062334,,,,,,,,,,,,,,,
7,10/12/2016,2016,October,10,8.05 ,0.786631544,,,,,,,,,,,,,,,
14,10/12/2016,2016,October,10,4.70 ,0.182871993,0.699521957,-11.89611881,7.566666667,,,,,,,,,,,,
5,11/14/2016,2016,November,11,0.72 ,-0.534430399,,,,,,,,,,,,,,,
7,11/15/2016,2016,November,11,0.65 ,-0.54704627,,,,,,,,,,,,,,,
14,11/15/2016,2016,November,11,5.01,0.238572501,-0.280968056,-12.17708687,2.126352657,,,,,,,,,,,,
5,12/13/16,2016,December,12,1.08 ,-0.469548776,,,,,,,,,,,,,,,
7,12/13/16,2016,December,12,0.78 ,-0.523616795,,,,,,,,,,,,,,,
14,12/13/16,2016,December,12,0.95 ,-0.492978251,-0.495381274,-12.67246814,0.936666667,,,,,,,,,,,,
5,1/15/2017,2017,January,1,1.14,-0.458735172,,,,,,,,,,,,,,,
7,1/16/2017,2017,January,1,0.70,-0.538034934,,,,,,,,,,,,,,,
14,1/16/2017,2017,January,1,0.74,-0.530825864,-0.509198657,-13.1816668,0.86,,,,,,,,,,,,
5,2/18/2017,2017,February,2,0.97,-0.489373716,,,,,,,,,,,,,,,
7,2/20/2017,2017,February,2,0.49,-0.575882547,,,,,,,,,,,,,,,
14,2/20/2017,2017,February,2,0.45,-0.583091617,-0.549449293,-13.73111609,0.636666667,,,,,,,,,,,,
5,3/23/2017,2017,March,3,0.86,-0.509198657,,,,,,,,,,,,,,,
7,3/29/2017,2017,March,3,0.36,-0.599312022,,,,,,,,,,,,,,,
14,3/29/2017,2017,March,3,0.52,-0.570475745,-0.559662141,-14.29077823,0.58,,,,,,,,,,,,
5,,2017,April,4,,,,,,,,,,,,,,,,,
7,4/28/2017,2017,April,4,0.46,-0.581289349,,,,,,,,,,,,,,,
14,4/28/2017,2017,April,4,0.63,-0.550650805,-0.565970077,-14.85674831,0.363333333,,,,,,,,,,,,
5,5/31/2017,2017,May,5,17.9,2.561864851,,,,,,,,,,,,,,,
7,6/1/2017,2017,May,5,0.92,-0.498385053,,,,,,,,,,,,,,,
14,6/1/2017,2017,May,5,2.76,-0.166767866,0.632237311,-14.224511,7.193333333,,,,,,,,,,,,
5,6/29/2017,2017,June,6,1.11,-0.464141974,,,,,,,,,,,,,,,
7,6/27/2017,2017,June,6,1.21,-0.4461193,,,,,,,,,,,,,,,
14,6/27/2017,2017,June,6,1.06,-0.47315331,-0.461138195,-14.68564919,1.126666667,,,,,,,,,,,,
5,7/18/2017,2017,July,7,2.69,-0.179383738,,,,,,,,,,,,,,,
7,7/20/2017,2017,July,7,3.06,-0.112699847,,,,,,,,,,,,,,,
14,7/20/2017,2017,July,7,1.86,-0.328971925,-0.207018503,-14.8926677,2.536666667,,,,,,,,,,,,
5,,2017,August,8,,,,,,,,,,,,,,,,,
7,,2017,August,8,,,,,,,,,,,,,,,,,
14,,2017,August,8,,,,,,,,,,,,,,,,,
5,10/2/2017,2017,September,9,4.26,0.103572231,,,,,,,,,,,,,,,
7,10/3/2017,2017,September,9,9.51,1.049762572,,,,,,,,,,,,,,,
14,10/3/2017,2017,September,9,3.35,-0.060434095,0.364300236,-14.52836746,5.706666667,,,,,,,,,,,,
5,,2017,October,10,,,,,,,,,,,,,,,,,
7,,2017,October,10,,,,,,,,,,,,,,,,,
14,,2017,October,10,,,,,,,,,,,,,,,,,
5,11/14/2017,2017,November,11,1.6,-0.375830875,,,,,,,,,,,,,,,
7,11/15/2017,2017,November,11,1.16,-0.455130637,,,,,,,,,,,,,,,
14,11/15/2017,2017,November,11,1,-0.483966914,-0.438309475,-14.96667694,1.253333333,,,,,,,,,,,,
5,12/20/2017,2017,December,12,1.4,-0.411876221,,,,,,,,,,,,,,,
7,12/20/2017,2017,December,12,3.45,-0.042411421,,,,,,,,,,,,,,,
14,12/20/2017,2017,December,12,11.3,1.372368422,0.306026926,-14.66065001,5.383333333,,,,,,,,,,,,
5,1/26/2018,2018,January,1,1.08,-0.469548776,,,,,,,,,,,,,,,
7,1/26/2018,2018,January,1,1.31,-0.428096627,,,,,,,,,,,,,,,
14,1/26/2018,2018,January,1,1.12,-0.462339706,-0.45332837,-15.11397838,1.17,,,,,,,,,,,,
5,2/21/2018,2018,February,2,1.6,-0.375830875,,,,,,,,,,,,,,,
7,3/1/2018,2018,February,2,0.75,-0.529023597,,,,,,,,,,,,,,,
14,3/1/2018,2018,February,2,3.03,-0.118106649,-0.34098704,-15.45496542,1.793333333,,,,,,,,,,,,
5,3/27/2018,2018,March,3,1.16,-0.455130637,,,,,,,,,,,,,,,
7,3/29/2018,2018,March,3,1.24,-0.440712499,,,,,,,,,,,,,,,
14,3/29/2018,2018,March,3,0.69,-0.539837201,-0.478560112,-15.93352553,1.03,,,,,,,,,,,,
5,4/26/2018,2018,April,4,4.87,0.213510537,,,,,,,,,,,,,,,
7,4/26/2018,2018,April,4,2.45,-0.222638153,,,,,,,,,,,,,,,
14,4/26/2018,2018,April,4,1.27,-0.435305697,-0.148144437,-16.08166997,2.863333333,,,,,,,,,,,,
5,5/23/2016,2018,May,5,1.14,-0.458735172,,,,,,,,,,,,,,,
7,5/23/2018,2018,May,5,4.25,0.101769964,,,,,,,,,,,,,,,
14,5/23/2018,2018,May,5,0.93,-0.496582785,-0.284515998,-16.36618597,2.106666667,,,,,,,,,,,,
5,6/21/2018,2018,June,6,6.99,0.595591209,,,,,,,,,,,,,,,
7,6/20/2018,2018,June,6,1.6,-0.375830875,,,,,,,,,,,,,,,
14,6/20/2018,2018,June,6,15.4,2.111298022,0.777019452,-15.58916651,7.996666667,,,,,,,,,,,,
5,8/1/2018,2018,July,7,4.83,0.206301468,,,,,,,,,,,,,,,
7,8/7/2018,2018,July,7,3.67,-0.002761541,,,,,,,,,,,,,,,
14,8/7/2018,2018,July,7,3.94,0.045899677,0.083146535,-15.50601998,4.146666667,,,,,,,,,,,,
