9,5/18/1999,1999,MAY,5,1.54,-0.435532953,,,,,,,,,,,,,,,
10,5/18/1999,1999,MAY,5,1.47,-0.44946534,-0.442499146,-22.41,1.505,,,,,,,,,,,,
9,6/19/1999,1999,JUNE,6,1.01,-0.541021028,,,,,,,,,,,,,,,
10,6/19/1999,1999,JUNE,6,16.9,2.621630897,1.040304934,-21.37,8.955,,,,,,,,,,,,
9,7/15/1999,1999,JULY,7,6.01,0.454149496,,,,,,,,,,,,,,,
10,7/15/1999,1999,JULY,7,9.52,1.152759204,0.80345435,-20.57,7.765,,,,,,,,,,,,
9,8/19/1999,1999,AUGUST,8,6.05,0.46211086,,,,,,,,,,,,,,,
10,8/19/1999,1999,AUGUST,8,10,1.248295574,0.855203217,-19.71,8.025,,,,,,,,,,,,
9,9/14/1999,1999,SEPTEMBER,9,1.58,-0.427571589,,,,,,,,,,,,,,,
10,9/14/1999,1999,SEPTEMBER,9,6.14,0.480023929,0.02622617,-19.69,3.86,2.558416667,,,,,,,,,,,
9,10/13/1999,1999,OCTOBER,10,1.29,-0.485291479,,,,,,,,,,,,,,,
10,10/13/1999,1999,OCTOBER,10,2.55,-0.234508507,-0.359899993,-20.05,1.92,,,,,,,,,,,,
9,11/9/1999,1999,NOVEMBER,11,2.50 ,-0.244460212,,,,,,,,,,,,,,,
10,11/9/1999,1999,NOVEMBER,11,1.47 ,-0.44946534,-0.346962776,-20.39,1.985,,,,,,,,,,,,
9,12/8/1999,1999,DECEMBER,12,0.94 ,-0.554953416,,,,,,,,,,,,,,,
10,12/8/1999,1999,DECEMBER,12,1.19 ,-0.505194889,-0.530074153,-20.92,1.065,,,,,,,,,,,,
9,1/6/2000,2000,JANUARY,1,2.77 ,-0.190721004,,,,,,,,,,,,,,,
10,1/6/2000,2000,JANUARY,1,1.69 ,-0.405677837,-0.29819942,-21.22,2.23,,,,,,,,,,,,
9,2/22/2000,2000,FEBRUARY,2,1.34 ,-0.475339774,,,,,,,,,,,,,,,
10,2/22/2000,2000,FEBRUARY,2,2.81 ,-0.18275964,-0.329049707,-21.55,2.075,,,,,,,,,,,,
9,3/14/2000,2000,MARCH,3,1.96,-0.351938629,,,,,,,,,,,,,,,
10,3/14/2000,2000,MARCH,3,1.36,-0.471359092,-0.41164886,-21.96,1.66,,,,,,,,,,,,
9,4/10/2000,2000,APRIL,4,1.28 ,-0.48728182,,,,,,,,,,,,,,,
10,4/10/2000,2000,APRIL,4,1.33 ,-0.477330115,-0.482305967,-22.45,1.305,,,,,,,,,,,,
9,5/17/2000,2000,MAY,5,1.22 ,-0.499223866,,,,,,,,,,,,,,,
